date,result,fighter,opponent,division,stance,dob,method,total_comp_time,round,time,reach,height,age,knockdowns_x,sub_attempts_x,reversals,control_x,takedowns_attempts,total_strikes_attempts_x,sub_attempts_per_min,takedowns_attempts_per_min,sig_strikes_attempts_per_min,avg_knockdowns,avg_sub_attempts,avg_reversals,avg_control,avg_takedowns_attempts,avg_sig_strikes_landed,avg_sig_strikes_attempts,avg_total_strikes_attempts,gender,year,fighter_type,total_cumulative_wins,elo_rating,elo_win_probability
2020-05-09,1,Francis Ngannou,Jairzinho Rozenstruik,Heavyweight,Orthodox,1986-09-05,KO/TKO,20,1,0:20,83.0,76.0,35.0,1,0,0,2,0,13,0.0,0.0,39.0,0.5,0.1666666666666666,0.0,14.333333333333334,0.0833333333333333,12.5,32.916666666666664,37.0,Male,2020,Knockout_Artist,10,1637.9941138153274,0.6495228149766259
2021-03-27,1,Francis Ngannou,Stipe Miocic,Heavyweight,Orthodox,1986-09-05,KO/TKO,352,2,0:52,83.0,76.0,35.0,2,0,0,22,2,58,0.0,0.3409090909090909,9.545454545454549,0.6153846153846154,0.1538461538461538,0.0,14.923076923076923,0.2307692307692307,14.307692307692308,34.69230769230769,38.61538461538461,Male,2021,Knockout_Artist,11,1637.9941138153274,0.5464488244090866
2022-01-22,1,Francis Ngannou,Ciryl Gane,Heavyweight,Orthodox,1986-09-05,U-DEC,1500,5,5:00,83.0,76.0,35.0,0,0,1,509,5,139,0.0,0.2,4.16,0.5714285714285714,0.1428571428571428,0.0714285714285714,50.21428571428572,0.5714285714285714,16.357142857142858,39.642857142857146,45.785714285714285,Male,2022,Knockout_Artist,12,1637.9941138153274,0.5652123154027304
2015-12-19,1,Valentina Shevchenko,Sarah Kaufman,Women's Flyweight,Southpaw,1988-03-07,S-DEC,900,3,5:00,66.0,65.0,34.0,0,0,0,373,9,78,0.0,0.6,2.933333333333333,0.0,0.0,0.0,373.0,9.0,32.0,44.0,78.0,Female,2015,Volume_Striker,1,1642.9089695320906,0.7325093216979438
2016-03-05,0,Valentina Shevchenko,Amanda Nunes,Women's Flyweight,Southpaw,1988-03-07,U-DEC,900,3,5:00,66.0,65.0,34.0,0,0,1,79,1,99,0.0,0.0666666666666666,4.466666666666667,0.0,0.0,0.5,226.0,5.0,30.0,55.5,88.5,Female,2016,Volume_Striker,1,1642.9089695320906,0.5015863198238384
2016-07-23,1,Valentina Shevchenko,Holly Holm,Women's Flyweight,Southpaw,1988-03-07,U-DEC,1500,5,5:00,66.0,65.0,34.0,0,0,0,163,7,217,0.0,0.28,7.4,0.0,0.0,0.3333333333333333,205.0,5.666666666666667,49.0,98.66666666666669,131.33333333333334,Female,2016,Volume_Striker,2,1642.9089695320906,0.6688604564212618
2017-01-28,1,Valentina Shevchenko,Julianna Pena,Women's Flyweight,Southpaw,1988-03-07,SUB,569,2,4:29,66.0,65.0,34.0,0,1,0,163,2,51,0.1054481546572935,0.210896309314587,1.7926186291739896,0.0,0.25,0.25,194.5,4.75,40.0,78.25,111.25,Female,2017,Volume_Striker,3,1642.9089695320906,0.6022014880962976
2017-09-09,0,Valentina Shevchenko,Amanda Nunes,Women's Flyweight,Southpaw,1988-03-07,S-DEC,1500,5,5:00,66.0,65.0,34.0,0,0,0,0,1,209,0.0,0.04,7.76,0.0,0.2,0.2,155.6,4.0,46.4,101.4,130.8,Female,2017,Volume_Striker,3,1642.9089695320906,0.5015863198238384
2018-02-03,1,Valentina Shevchenko,Priscila Cachoeira,Women's Flyweight,Southpaw,1988-03-07,SUB,565,2,4:25,66.0,65.0,34.0,0,2,0,512,2,254,0.2123893805309734,0.2123893805309734,12.0,0.0,0.5,0.1666666666666666,215.0,3.6666666666666665,54.5,103.33333333333331,151.33333333333334,Female,2018,Volume_Striker,4,1642.9089695320906,0.7050770376948056
2018-12-08,1,Valentina Shevchenko,Joanna Jedrzejczyk,Women's Flyweight,Southpaw,1988-03-07,U-DEC,1500,5,5:00,66.0,65.0,34.0,0,0,0,494,14,223,0.0,0.56,7.64,0.0,0.4285714285714285,0.1428571428571428,254.8571428571429,5.142857142857143,59.42857142857143,115.85714285714286,161.57142857142858,Female,2018,Volume_Striker,5,1642.9089695320906,0.6437029076823247
2019-06-08,1,Valentina Shevchenko,Jessica Eye,Women's Flyweight,Southpaw,1988-03-07,KO/TKO,326,2,0:26,66.0,65.0,34.0,1,1,0,256,2,40,0.1840490797546012,0.3680981595092024,2.0245398773006134,0.125,0.5,0.125,255.0,4.75,53.0,102.75,146.375,Female,2019,Volume_Striker,6,1642.9089695320906,0.7593578824046969
2019-08-10,1,Valentina Shevchenko,Liz Carmouche,Women's Flyweight,Southpaw,1988-03-07,U-DEC,1500,5,5:00,66.0,65.0,34.0,0,0,0,470,1,159,0.0,0.04,4.6,0.1111111111111111,0.4444444444444444,0.1111111111111111,278.8888888888889,4.333333333333333,51.77777777777778,104.11111111111111,147.77777777777777,Female,2019,Volume_Striker,7,1642.9089695320906,0.6914122696260877
2020-02-08,1,Valentina Shevchenko,Katlyn Chookagian,Women's Flyweight,Southpaw,1988-03-07,KO/TKO,663,3,1:03,66.0,65.0,34.0,0,0,0,212,3,82,0.0,0.2714932126696832,5.88235294117647,0.1,0.4,0.1,272.2,4.2,50.6,100.2,141.2,Female,2020,Volume_Striker,8,1642.9089695320906,0.5698946533536345
2020-11-21,1,Valentina Shevchenko,Jennifer Maia,Women's Flyweight,Southpaw,1988-03-07,U-DEC,1500,5,5:00,66.0,65.0,34.0,0,0,0,574,6,317,0.0,0.24,4.76,0.0909090909090909,0.3636363636363636,0.0909090909090909,299.6363636363636,4.363636363636363,51.63636363636363,101.9090909090909,157.1818181818182,Female,2020,Volume_Striker,9,1642.9089695320906,0.7055283399674359
2021-04-24,1,Valentina Shevchenko,Jessica Andrade,Women's Flyweight,Southpaw,1988-03-07,KO/TKO,499,2,3:19,66.0,65.0,34.0,0,1,0,311,7,97,0.1202404809619238,0.841683366733467,4.68937875751503,0.0833333333333333,0.4166666666666667,0.0833333333333333,300.5833333333333,4.583333333333333,50.0,96.66666666666669,152.16666666666666,Female,2021,Volume_Striker,10,1642.9089695320906,0.5990132775409175
2021-09-25,1,Valentina Shevchenko,Lauren Murphy,Women's Flyweight,Southpaw,1988-03-07,KO/TKO,1140,4,4:00,66.0,65.0,34.0,0,0,0,244,4,204,0.0,0.2105263157894736,8.947368421052632,0.0769230769230769,0.3846153846153846,0.0769230769230769,296.2307692307692,4.538461538461538,53.69230769230769,102.3076923076923,156.15384615384616,Female,2021,Volume_Striker,11,1642.9089695320906,0.6551957961664988
2022-06-11,1,Valentina Shevchenko,Taila Santos,Women's Flyweight,Southpaw,1988-03-07,S-DEC,1500,5,5:00,66.0,65.0,34.0,0,1,0,255,5,309,0.04,0.2,5.56,0.0714285714285714,0.4285714285714285,0.0714285714285714,293.2857142857143,4.571428571428571,55.35714285714285,104.92857142857144,167.07142857142858,Female,2022,Volume_Striker,12,1642.9089695320906,0.6550181824880741
2015-12-19,1,Karolina Kowalkiewicz,Randa Markos,Women's Strawweight,Orthodox,1985-10-15,U-DEC,900,3,5:00,64.0,63.0,36.0,0,0,0,89,0,216,0.0,0.0,11.266666666666667,0.0,0.0,0.0,89.0,0.0,66.0,169.0,216.0,Female,2015,Volume_Striker,1,1481.4807065323434,0.5447143132829605
2016-05-08,1,Karolina Kowalkiewicz,Heather Clark,Women's Strawweight,Orthodox,1985-10-15,U-DEC,900,3,5:00,64.0,63.0,36.0,0,0,0,44,1,309,0.0,0.0666666666666666,17.4,0.0,0.0,0.0,66.5,0.5,92.5,215.0,262.5,Female,2016,Volume_Striker,2,1481.4807065323434,0.5002148417749184
2016-07-30,1,Karolina Kowalkiewicz,Rose Namajunas,Women's Strawweight,Orthodox,1985-10-15,S-DEC,900,3,5:00,64.0,63.0,36.0,0,0,0,138,0,293,0.0,0.0,16.133333333333333,0.0,0.0,0.0,90.33333333333331,0.3333333333333333,89.66666666666667,224.0,272.6666666666667,Female,2016,Volume_Striker,3,1481.4807065323434,0.3767859481645678
2016-11-12,0,Karolina Kowalkiewicz,Joanna Jedrzejczyk,Women's Strawweight,Orthodox,1985-10-15,U-DEC,1500,5,5:00,64.0,63.0,36.0,0,0,0,214,1,234,0.0,0.04,8.8,0.0,0.0,0.0,121.25,0.5,79.75,223.0,263.0,Female,2016,Volume_Striker,3,1481.4807065323434,0.4163480170673607
2017-06-03,0,Karolina Kowalkiewicz,Claudia Gadelha,Women's Strawweight,Orthodox,1985-10-15,SUB,183,1,3:03,64.0,63.0,36.0,0,0,0,0,0,40,0.0,0.0,12.131147540983608,0.0,0.0,0.0,97.0,0.4,65.6,185.8,218.4,Female,2017,Volume_Striker,3,1481.4807065323434,0.43716820271685614
2017-10-21,1,Karolina Kowalkiewicz,Jodie Esquibel,Women's Strawweight,Orthodox,1985-10-15,U-DEC,900,3,5:00,64.0,63.0,36.0,0,0,0,10,2,348,0.0,0.1333333333333333,22.2,0.0,0.0,0.0,82.5,0.6666666666666666,75.83333333333333,210.3333333333333,240.0,Female,2017,Volume_Striker,4,1481.4807065323434,0.565626533716933
2018-04-07,1,Karolina Kowalkiewicz,Felice Herrig,Women's Strawweight,Orthodox,1985-10-15,S-DEC,900,3,5:00,64.0,63.0,36.0,0,0,1,71,3,262,0.0,0.2,16.533333333333335,0.0,0.0,0.1428571428571428,80.85714285714286,1.0,83.0,215.7142857142857,243.1428571428572,Female,2018,Volume_Striker,5,1481.4807065323434,0.4934199761317672
2018-09-08,0,Karolina Kowalkiewicz,Jessica Andrade,Women's Strawweight,Orthodox,1985-10-15,KO/TKO,118,1,1:58,64.0,63.0,36.0,0,0,0,0,0,58,0.0,0.0,28.474576271186443,0.0,0.0,0.125,70.75,0.875,75.625,195.75,220.0,Female,2018,Volume_Striker,5,1481.4807065323434,0.37100673535613443
2019-03-30,0,Karolina Kowalkiewicz,Michelle Waterson,Women's Strawweight,Orthodox,1985-10-15,U-DEC,900,3,5:00,64.0,63.0,36.0,0,0,0,55,0,141,0.0,0.0,7.866666666666666,0.0,0.0,0.1111111111111111,69.0,0.7777777777777778,73.55555555555556,187.11111111111111,211.22222222222223,Female,2019,Volume_Striker,5,1481.4807065323434,0.4572594640231795
2019-06-08,0,Karolina Kowalkiewicz,Alexa Grasso,Women's Strawweight,Orthodox,1985-10-15,U-DEC,900,3,5:00,64.0,63.0,36.0,0,0,0,34,0,234,0.0,0.0,15.466666666666669,0.0,0.0,0.1,65.5,0.7,75.2,191.6,213.5,Female,2019,Volume_Striker,5,1481.4807065323434,0.40862527069116195
2020-02-22,0,Karolina Kowalkiewicz,Yan Xiaonan,Women's Strawweight,Orthodox,1985-10-15,U-DEC,900,3,5:00,64.0,63.0,36.0,0,1,0,104,1,103,0.0666666666666666,0.0666666666666666,5.666666666666667,0.0,0.0909090909090909,0.0909090909090909,69.0,0.7272727272727273,71.81818181818181,181.9090909090909,203.45454545454547,Female,2020,Volume_Striker,5,1481.4807065323434,0.4088573882579357
2021-08-07,0,Karolina Kowalkiewicz,Jessica Penne,Women's Strawweight,Orthodox,1985-10-15,SUB,272,1,4:32,64.0,63.0,36.0,0,0,0,26,1,36,0.0,0.2205882352941176,2.647058823529412,0.0,0.0833333333333333,0.0833333333333333,65.41666666666667,0.75,66.5,167.75,189.5,Female,2021,Volume_Striker,5,1481.4807065323434,0.466468718521585
2022-06-04,1,Karolina Kowalkiewicz,Felice Herrig,Women's Strawweight,Orthodox,1985-10-15,SUB,541,2,4:01,64.0,63.0,36.0,0,2,0,190,2,146,0.22181146025878,0.22181146025878,13.641404805914972,0.0,0.2307692307692307,0.0769230769230769,75.0,0.8461538461538461,67.6923076923077,164.30769230769232,186.15384615384616,Female,2022,Volume_Striker,6,1481.4807065323434,0.4934199761317672
2016-01-02,1,Justine Kish,Nina Nunes,Women's Flyweight,Orthodox,1988-04-13,U-DEC,900,3,5:00,64.0,65.0,34.0,0,0,0,171,10,155,0.0,0.6666666666666666,9.0,0.0,0.0,0.0,171.0,10.0,72.0,135.0,155.0,Female,2016,Knockout_Artist,1,1480.3346039738099,0.4716909592818262
2016-12-09,1,Justine Kish,Ashley Yoder,Women's Flyweight,Orthodox,1988-04-13,U-DEC,900,3,5:00,64.0,65.0,34.0,0,1,2,325,1,117,0.0666666666666666,0.0666666666666666,7.133333333333334,0.0,0.5,1.0,248.0,5.5,61.5,121.0,136.0,Female,2016,Knockout_Artist,2,1480.3346039738099,0.5568195610368408
2017-06-25,0,Justine Kish,Felice Herrig,Women's Flyweight,Orthodox,1988-04-13,U-DEC,900,3,5:00,64.0,65.0,34.0,0,0,1,104,2,84,0.0,0.1333333333333333,4.8,0.0,0.3333333333333333,1.0,200.0,4.333333333333333,54.333333333333336,104.66666666666669,118.66666666666669,Female,2017,Knockout_Artist,2,1480.3346039738099,0.4917709651829532
2018-01-27,0,Justine Kish,Ji Yeon Kim,Women's Flyweight,Orthodox,1988-04-13,S-DEC,900,3,5:00,64.0,65.0,34.0,0,0,0,0,0,203,0.0,0.0,13.533333333333331,0.0,0.25,0.75,150.0,3.25,64.75,129.25,139.75,Female,2018,Knockout_Artist,2,1480.3346039738099,0.5181923441435553
2020-01-25,1,Justine Kish,Lucie Pudilova,Women's Flyweight,Orthodox,1988-04-13,U-DEC,900,3,5:00,64.0,65.0,34.0,0,0,0,35,1,135,0.0,0.0666666666666666,8.6,0.0,0.2,0.6,127.0,2.8,64.2,129.2,138.8,Female,2020,Knockout_Artist,3,1480.3346039738099,0.5394928041542921
2020-09-12,0,Justine Kish,Sabina Mazo,Women's Flyweight,Orthodox,1988-04-13,SUB,837,3,3:57,64.0,65.0,34.0,0,0,0,32,3,212,0.0,0.2150537634408602,15.053763440860216,0.0,0.1666666666666666,0.5,111.16666666666669,2.833333333333333,69.0,142.66666666666666,151.0,Female,2020,Knockout_Artist,3,1480.3346039738099,0.49530906541225145
2021-04-17,0,Justine Kish,Tracy Cortez,Women's Flyweight,Orthodox,1988-04-13,S-DEC,900,3,5:00,64.0,65.0,34.0,1,0,0,38,1,140,0.0,0.0666666666666666,7.933333333333334,0.1428571428571428,0.1428571428571428,0.4285714285714285,100.71428571428572,2.571428571428572,67.0,139.28571428571428,149.42857142857142,Female,2021,Knockout_Artist,3,1480.3346039738099,0.3903026336358223
2016-01-02,1,Alex Morono,Kyle Noke,Welterweight,Orthodox,1990-08-16,S-DEC,900,3,5:00,72.0,71.0,31.0,0,1,0,66,0,166,0.0666666666666666,0.0,8.333333333333334,0.0,1.0,0.0,66.0,0.0,43.0,125.0,166.0,Male,2016,Volume_Striker,1,1561.9277444377308,0.611550123562489
2016-12-17,1,Alex Morono,James Moontasri,Welterweight,Orthodox,1990-08-16,U-DEC,900,3,5:00,72.0,71.0,31.0,0,0,0,54,3,187,0.0,0.2,12.4,0.0,0.5,0.0,60.0,1.5,77.0,155.5,176.5,Male,2016,Volume_Striker,2,1561.9277444377308,0.6268958651991466
2017-02-04,0,Alex Morono,Niko Price,Welterweight,Orthodox,1990-08-16,DRAW,600,2,5:00,72.0,71.0,31.0,1,0,0,8,0,133,0.0,0.0,13.1,0.3333333333333333,0.3333333333333333,0.0,42.66666666666666,1.0,66.33333333333333,147.33333333333334,162.0,Male,2017,Volume_Striker,2,1561.9277444377308,0.5792536514380465
2017-09-22,0,Alex Morono,Keita Nakamura,Welterweight,Orthodox,1990-08-16,S-DEC,900,3,5:00,72.0,71.0,31.0,0,0,0,0,0,124,0.0,0.0,8.2,0.25,0.25,0.0,32.0,0.75,59.25,141.25,152.5,Male,2017,Volume_Striker,2,1561.9277444377308,0.6346386209041012
2018-02-18,1,Alex Morono,Joshua Burkman,Welterweight,Orthodox,1990-08-16,SUB,132,1,2:12,72.0,71.0,31.0,1,1,0,1,0,19,0.4545454545454545,0.0,8.636363636363635,0.4,0.4,0.0,25.8,0.6,48.8,116.8,125.8,Male,2018,Volume_Striker,3,1561.9277444377308,0.7286793128041177
2018-07-28,0,Alex Morono,Jordan Mein,Welterweight,Orthodox,1990-08-16,U-DEC,900,3,5:00,72.0,71.0,31.0,0,1,0,106,0,108,0.0666666666666666,0.0,4.466666666666667,0.3333333333333333,0.5,0.0,39.16666666666666,0.5,44.0,108.5,122.83333333333331,Male,2018,Volume_Striker,3,1561.9277444377308,0.5707119466017772
2018-11-24,1,Alex Morono,Song Kenan,Welterweight,Orthodox,1990-08-16,U-DEC,900,3,5:00,72.0,71.0,31.0,0,0,0,46,2,214,0.0,0.1333333333333333,14.133333333333333,0.2857142857142857,0.4285714285714285,0.0,40.142857142857146,0.7142857142857143,51.71428571428572,123.28571428571428,135.85714285714286,Male,2018,Volume_Striker,4,1561.9277444377308,0.5502708556545609
2019-03-09,1,Alex Morono,Zak Ottow,Welterweight,Orthodox,1990-08-16,KO/TKO,214,1,3:34,72.0,71.0,31.0,0,1,1,31,0,55,0.2803738317757009,0.0,15.42056074766355,0.25,0.5,0.125,39.0,0.625,48.375,114.75,125.75,Male,2019,Volume_Striker,5,1561.9277444377308,0.5854583029585851
2019-10-12,1,Alex Morono,Max Griffin,Welterweight,Orthodox,1990-08-16,U-DEC,900,3,5:00,72.0,71.0,31.0,1,0,0,26,1,261,0.0,0.0666666666666666,17.0,0.3333333333333333,0.4444444444444444,0.1111111111111111,37.55555555555556,0.6666666666666666,52.0,130.33333333333334,140.77777777777777,Male,2019,Volume_Striker,6,1561.9277444377308,0.5852861424604762
2020-02-08,0,Alex Morono,Khaos Williams,Welterweight,Orthodox,1990-08-16,KO/TKO,27,1,0:27,72.0,71.0,31.0,0,0,0,0,0,4,0.0,0.0,8.88888888888889,0.3,0.4,0.1,33.8,0.6,46.9,117.7,127.1,Male,2020,Volume_Striker,6,1561.9277444377308,0.5412593510015382
2020-11-14,1,Alex Morono,Rhys McKee,Welterweight,Orthodox,1990-08-16,U-DEC,900,3,5:00,72.0,71.0,31.0,0,0,0,154,3,360,0.0,0.2,21.4,0.2727272727272727,0.3636363636363636,0.0909090909090909,44.72727272727273,0.8181818181818182,58.63636363636363,136.1818181818182,148.27272727272728,Male,2020,Volume_Striker,7,1561.9277444377308,0.6226406272834076
2020-12-19,0,Alex Morono,Anthony Pettis,Welterweight,Orthodox,1990-08-16,U-DEC,900,3,5:00,72.0,71.0,31.0,0,0,0,150,5,102,0.0,0.3333333333333333,5.2,0.25,0.3333333333333333,0.0833333333333333,53.5,1.1666666666666667,56.333333333333336,131.33333333333334,144.41666666666666,Male,2020,Volume_Striker,7,1561.9277444377308,0.5441968408880683
2021-05-08,1,Alex Morono,Donald Cerrone,Welterweight,Orthodox,1990-08-16,KO/TKO,280,1,4:40,72.0,71.0,31.0,0,0,0,47,2,90,0.0,0.4285714285714285,18.0,0.2307692307692307,0.3076923076923077,0.0769230769230769,53.0,1.2307692307692308,54.69230769230769,127.6923076923077,140.23076923076923,Male,2021,Volume_Striker,8,1561.9277444377308,0.5730271564581065
2021-09-04,1,Alex Morono,David Zawada,Welterweight,Orthodox,1990-08-16,U-DEC,900,3,5:00,72.0,71.0,31.0,0,0,0,66,0,219,0.0,0.0,14.2,0.2142857142857142,0.2857142857142857,0.0714285714285714,53.92857142857143,1.1428571428571428,57.21428571428572,133.78571428571428,145.85714285714286,Male,2021,Volume_Striker,9,1561.9277444377308,0.6383378844458212
2021-12-04,1,Alex Morono,Mickey Gall,Welterweight,Orthodox,1990-08-16,U-DEC,900,3,5:00,72.0,71.0,31.0,1,0,0,83,0,233,0.0,0.0,15.333333333333334,0.2666666666666666,0.2666666666666666,0.0666666666666666,55.86666666666667,1.0666666666666669,59.4,140.2,151.66666666666666,Male,2021,Volume_Striker,10,1561.9277444377308,0.5770439445170191
2016-01-17,0,Elvis Mutapcic,Francimar Barroso,Middleweight,Orthodox,1986-07-19,U-DEC,900,3,5:00,72.0,72.0,35.0,0,0,0,0,0,148,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,38.0,120.0,148.0,Male,2016,Volume_Striker,0,1453.2128997724649,0.46752828893367704
2016-06-04,0,Elvis Mutapcic,Kevin Casey,Middleweight,Orthodox,1986-07-19,DRAW,900,3,5:00,72.0,72.0,35.0,0,0,0,58,0,178,0.0,0.0,8.066666666666666,0.0,0.0,0.0,29.0,0.0,51.0,120.5,163.0,Male,2016,Volume_Striker,0,1453.2128997724649,0.5343429664297058
2016-12-03,0,Elvis Mutapcic,Anthony Smith,Middleweight,Orthodox,1986-07-19,KO/TKO,507,2,3:27,72.0,72.0,35.0,0,0,0,258,0,93,0.0,0.0,9.585798816568047,0.0,0.0,0.0,105.33333333333331,0.0,43.66666666666666,107.33333333333331,139.66666666666666,Male,2016,Volume_Striker,0,1453.2128997724649,0.3362677859859737
2016-01-17,0,Joey Gomez,Rob Font,Bantamweight,Orthodox,1986-07-21,KO/TKO,553,2,4:13,73.0,70.0,35.0,0,0,0,24,1,75,0.0,0.1084990958408679,7.703435804701628,0.0,0.0,0.0,24.0,1.0,15.0,71.0,75.0,Male,2016,Volume_Striker,0,1471.1819914024952,0.3896298555098226
2016-09-17,0,Joey Gomez,Jose Quinonez,Bantamweight,Orthodox,1986-07-21,U-DEC,900,3,5:00,73.0,70.0,35.0,1,0,0,16,0,159,0.0,0.0,9.066666666666666,0.5,0.0,0.0,20.0,0.5,29.5,103.5,117.0,Male,2016,Volume_Striker,0,1471.1819914024952,0.44929787377220537
2016-01-17,0,Kyle Bochniak,Charles Rosa,Featherweight,Orthodox,1987-02-05,U-DEC,900,3,5:00,70.0,67.0,35.0,1,0,0,44,5,130,0.0,0.3333333333333333,8.6,1.0,0.0,0.0,44.0,5.0,52.0,129.0,130.0,Male,2016,Volume_Striker,0,1455.1030154648743,0.4780783665452839
2016-08-27,1,Kyle Bochniak,Enrique Barzola,Featherweight,Orthodox,1987-02-05,S-DEC,900,3,5:00,70.0,67.0,35.0,0,0,0,27,3,142,0.0,0.2,9.4,0.5,0.0,0.0,35.5,4.0,46.5,135.0,136.0,Male,2016,Volume_Striker,1,1455.1030154648743,0.4071606270270315
2017-07-22,0,Kyle Bochniak,Jeremy Kennedy,Featherweight,Orthodox,1987-02-05,U-DEC,900,3,5:00,70.0,67.0,35.0,0,0,0,0,0,76,0.0,0.0,3.6,0.3333333333333333,0.0,0.0,23.666666666666668,2.6666666666666665,38.66666666666666,108.0,116.0,Male,2017,Volume_Striker,1,1455.1030154648743,0.40286787073450214
2018-01-20,1,Kyle Bochniak,Brandon Davis,Featherweight,Orthodox,1987-02-05,U-DEC,900,3,5:00,70.0,67.0,35.0,0,0,0,230,15,134,0.0,1.0,8.8,0.25,0.0,0.0,75.25,5.75,37.25,114.0,120.5,Male,2018,Volume_Striker,2,1455.1030154648743,0.5117360094816531
2018-04-07,0,Kyle Bochniak,Zabit Magomedsharipov,Featherweight,Orthodox,1987-02-05,U-DEC,900,3,5:00,70.0,67.0,35.0,0,0,0,40,2,164,0.0,0.1333333333333333,10.866666666666667,0.2,0.0,0.0,68.2,5.0,38.4,123.8,129.2,Male,2018,Volume_Striker,2,1455.1030154648743,0.3256636900120732
2018-12-08,0,Kyle Bochniak,Hakeem Dawodu,Featherweight,Orthodox,1987-02-05,S-DEC,900,3,5:00,70.0,67.0,35.0,0,0,0,111,12,114,0.0,0.8,7.266666666666667,0.1666666666666666,0.0,0.0,75.33333333333333,6.166666666666667,39.0,121.33333333333331,126.66666666666669,Male,2018,Volume_Striker,2,1455.1030154648743,0.36018990563607306
2019-10-18,0,Kyle Bochniak,Sean Woodson,Featherweight,Orthodox,1987-02-05,U-DEC,900,3,5:00,70.0,67.0,35.0,0,0,0,268,15,161,0.0,1.0,10.066666666666666,0.1428571428571428,0.0,0.0,102.85714285714286,7.428571428571429,39.42857142857143,125.57142857142856,131.57142857142858,Male,2019,Volume_Striker,2,1455.1030154648743,0.3951912782118861
2016-01-17,1,Luke Sanders,Maximo Blanco,Bantamweight,Southpaw,1985-12-12,SUB,218,1,3:38,67.0,66.0,36.0,1,1,0,12,0,49,0.2752293577981651,0.0,13.211009174311927,1.0,1.0,0.0,12.0,0.0,26.0,48.0,49.0,Male,2016,Knockout_Artist,1,1470.0517570989566,0.47863691970290123
2017-03-04,0,Luke Sanders,Iuri Alcantara,Bantamweight,Southpaw,1985-12-12,SUB,493,2,3:13,67.0,66.0,36.0,0,0,0,218,2,182,0.0,0.2434077079107505,16.308316430020284,0.5,0.5,0.0,115.0,1.0,60.0,91.0,115.5,Male,2017,Knockout_Artist,1,1470.0517570989566,0.4396964631992479
2017-12-09,0,Luke Sanders,Andre Soukhamthath,Bantamweight,Southpaw,1985-12-12,KO/TKO,366,2,1:06,67.0,66.0,36.0,0,0,0,109,1,82,0.0,0.1639344262295082,10.98360655737705,0.3333333333333333,0.3333333333333333,0.0,113.0,1.0,47.66666666666666,83.0,104.33333333333331,Male,2017,Knockout_Artist,1,1470.0517570989566,0.5206718266994143
2018-04-14,1,Luke Sanders,Patrick Williams,Bantamweight,Southpaw,1985-12-12,U-DEC,900,3,5:00,67.0,66.0,36.0,1,0,0,79,0,143,0.0,0.0,9.333333333333334,0.5,0.25,0.0,104.5,0.75,50.5,97.25,114.0,Male,2018,Knockout_Artist,2,1470.0517570989566,0.5009287074171249
2018-08-25,0,Luke Sanders,Rani Yahya,Bantamweight,Southpaw,1985-12-12,SUB,91,1,1:31,67.0,66.0,36.0,0,0,0,22,0,4,0.0,0.0,2.6373626373626373,0.4,0.2,0.0,88.0,0.6,40.8,78.6,92.0,Male,2018,Knockout_Artist,2,1470.0517570989566,0.354127266029563
2019-02-17,1,Luke Sanders,Renan Barao,Bantamweight,Southpaw,1985-12-12,KO/TKO,361,2,1:01,67.0,66.0,36.0,1,0,0,17,1,78,0.0,0.1662049861495844,12.465373961218836,0.5,0.1666666666666666,0.0,76.16666666666667,0.6666666666666666,40.5,78.0,89.66666666666667,Male,2019,Knockout_Artist,3,1470.0517570989566,0.4945149468140963
2020-11-28,0,Luke Sanders,Nate Maness,Bantamweight,Southpaw,1985-12-12,SUB,449,2,2:29,67.0,66.0,36.0,0,0,0,40,1,120,0.0,0.1336302895322939,14.966592427616929,0.4285714285714285,0.1428571428571428,0.0,71.0,0.7142857142857143,42.57142857142857,82.85714285714286,94.0,Male,2020,Knockout_Artist,3,1470.0517570989566,0.41837491060931375
2021-05-01,0,Luke Sanders,Felipe Colares,Bantamweight,Southpaw,1985-12-12,U-DEC,900,3,5:00,67.0,66.0,36.0,1,0,0,175,5,225,0.0,0.3333333333333333,14.066666666666666,0.5,0.125,0.0,84.0,1.25,52.0,98.875,110.375,Male,2021,Knockout_Artist,3,1470.0517570989566,0.4954659782172905
2016-01-17,0,Mehdi Baghdad,Chris Wade,Lightweight,Orthodox,1985-04-13,SUB,270,1,4:30,73.0,73.0,37.0,0,0,0,0,0,6,0.0,0.0,1.1111111111111112,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,Male,2016,Knockout_Artist,0,1472.4458279338655,0.403156088065928
2016-07-07,0,Mehdi Baghdad,John Makdessi,Lightweight,Orthodox,1985-04-13,S-DEC,900,3,5:00,73.0,73.0,37.0,1,0,0,7,1,197,0.0,0.0666666666666666,12.866666666666667,0.5,0.0,0.0,3.5,0.5,30.5,99.0,101.5,Male,2016,Knockout_Artist,0,1472.4458279338655,0.40055583368254544
2016-01-30,0,Felipe Olivieri,Anthony Rocco Martin,Lightweight,Orthodox,1985-04-12,SUB,782,3,3:02,69.0,69.0,37.0,0,0,0,19,1,159,0.0,0.0767263427109974,11.508951406649617,0.0,0.0,0.0,19.0,1.0,87.0,150.0,159.0,Male,2016,Volume_Striker,0,1486.2861116992767,0.4093443951022561
