date,result,fighter,opponent,division,stance,dob,method,total_comp_time,round,time,reach,height,age,knockdowns_x,sub_attempts_x,reversals,control_x,takedowns_attempts,total_strikes_attempts_x,sub_attempts_per_min,takedowns_attempts_per_min,sig_strikes_attempts_per_min,avg_knockdowns,avg_sub_attempts,avg_reversals,avg_control,avg_takedowns_attempts,avg_sig_strikes_landed,avg_sig_strikes_attempts,avg_total_strikes_attempts,gender,year,fighter_type
2021-06-26,1,Kennedy Nzechukwu,Danilo Marques,Light Heavyweight,Southpaw,1992-06-13,KO/TKO,620,3,0:20,83.0,77.0,30.0,0,0,0,0,0,80,0.0,0.0,7.741935483870967,0.25,0.0,0.0,67.25,0.25,50.75,105.75,108.25,Male,2021,Volume_Striker
2021-11-13,0,Kennedy Nzechukwu,Da-Un Jung,Light Heavyweight,Southpaw,1992-06-13,KO/TKO,184,1,3:04,83.0,77.0,30.0,0,0,0,0,0,18,0.0,0.0,5.869565217391304,0.2,0.0,0.0,53.8,0.2,41.8,88.2,90.2,Male,2021,Volume_Striker
2022-03-05,0,Kennedy Nzechukwu,Nicolae Negumereanu,Light Heavyweight,Southpaw,1992-06-13,S-DEC,900,3,5:00,83.0,77.0,30.0,0,0,0,0,0,192,0.0,0.0,12.666666666666666,0.1666666666666666,0.0,0.0,44.833333333333336,0.1666666666666666,50.66666666666666,105.16666666666669,107.16666666666669,Male,2022,Volume_Striker
2019-04-13,0,Randy Costa,Brandon Davis,Bantamweight,Switch,1994-07-06,SUB,372,2,1:12,73.0,69.0,27.0,0,0,0,37,0,104,0.0,0.0,16.29032258064516,0.0,0.0,0.0,37.0,0.0,46.0,101.0,104.0,Male,2019,Knockout_Artist
2019-10-18,1,Randy Costa,Boston Salmon,Bantamweight,Switch,1994-07-06,KO/TKO,135,1,2:15,73.0,69.0,27.0,2,0,0,7,0,45,0.0,0.0,19.55555555555556,1.0,0.0,0.0,22.0,0.0,34.0,72.5,74.5,Male,2019,Knockout_Artist
2020-09-19,1,Randy Costa,Journey Newson,Bantamweight,Switch,1994-07-06,KO/TKO,41,1,0:41,73.0,69.0,27.0,1,0,0,2,0,6,0.0,0.0,8.78048780487805,1.0,0.0,0.0,15.333333333333334,0.0,24.0,50.333333333333336,51.66666666666666,Male,2020,Knockout_Artist
2021-07-24,0,Randy Costa,Adrian Yanez,Bantamweight,Switch,1994-07-06,KO/TKO,431,2,2:11,73.0,69.0,27.0,0,0,0,0,0,153,0.0,0.0,21.299303944315543,0.75,0.0,0.0,11.5,0.0,35.25,76.0,77.0,Male,2021,Knockout_Artist
2021-12-11,0,Randy Costa,Tony Kelley,Bantamweight,Switch,1994-07-06,KO/TKO,555,2,4:15,73.0,69.0,27.0,0,0,0,149,1,66,0.0,0.1081081081081081,7.027027027027027,0.6,0.0,0.0,39.0,0.2,34.4,73.8,74.8,Male,2021,Knockout_Artist
2019-04-13,0,Boston Salmon,Khalid Taha,Bantamweight,Southpaw,1990-11-20,KO/TKO,25,1,0:25,69.0,69.0,31.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Male,2019,Controller_Wrestler
2019-10-18,0,Boston Salmon,Randy Costa,Bantamweight,Southpaw,1990-11-20,KO/TKO,135,1,2:15,69.0,69.0,31.0,0,0,0,43,1,26,0.0,0.4444444444444444,9.77777777777778,0.0,0.0,0.0,21.5,0.5,6.0,11.0,13.0,Male,2019,Controller_Wrestler
2019-04-13,0,Zelim Imadaev,Max Griffin,Welterweight,Orthodox,1995-01-25,M-DEC,900,3,5:00,76.0,72.0,27.0,0,0,0,206,1,165,0.0,0.0666666666666666,10.0,0.0,0.0,0.0,206.0,1.0,64.0,150.0,165.0,Male,2019,Volume_Striker
2019-11-09,0,Zelim Imadaev,Danny Roberts,Welterweight,Orthodox,1995-01-25,KO/TKO,594,2,4:54,76.0,72.0,27.0,0,0,0,150,1,84,0.0,0.101010101010101,7.171717171717171,0.0,0.0,0.0,178.0,1.0,46.0,110.5,124.5,Male,2019,Volume_Striker
2020-09-05,0,Zelim Imadaev,Michel Pereira,Welterweight,Orthodox,1995-01-25,SUB,879,3,4:39,76.0,72.0,27.0,0,0,0,8,0,91,0.0,0.0,6.143344709897611,0.0,0.0,0.0,121.33333333333331,0.6666666666666666,38.333333333333336,103.66666666666669,113.33333333333331,Male,2020,Volume_Striker
2019-04-20,0,Rafael Fiziev,Magomed Mustafaev,Lightweight,Switch,1993-03-05,KO/TKO,86,1,1:26,71.0,68.0,29.0,0,0,0,0,0,1,0.0,0.0,0.6976744186046512,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Male,2019,Volume_Striker
2019-10-26,1,Rafael Fiziev,Alex White,Lightweight,Switch,1993-03-05,U-DEC,900,3,5:00,71.0,68.0,29.0,0,0,0,94,1,138,0.0,0.0666666666666666,8.733333333333333,0.0,0.0,0.0,47.0,0.5,33.5,66.0,69.5,Male,2019,Volume_Striker
2020-07-18,1,Rafael Fiziev,Marc Diakiese,Lightweight,Switch,1993-03-05,U-DEC,900,3,5:00,71.0,68.0,29.0,0,0,0,169,2,128,0.0,0.1333333333333333,8.266666666666667,0.0,0.0,0.0,87.66666666666667,1.0,48.333333333333336,85.33333333333333,89.0,Male,2020,Volume_Striker
2020-12-12,1,Rafael Fiziev,Renato Moicano,Lightweight,Switch,1993-03-05,KO/TKO,245,1,4:05,71.0,68.0,29.0,1,0,0,4,1,35,0.0,0.2448979591836735,8.571428571428571,0.25,0.0,0.0,66.75,1.0,41.5,72.75,75.5,Male,2020,Volume_Striker
2021-08-07,1,Rafael Fiziev,Bobby Green,Lightweight,Switch,1993-03-05,U-DEC,900,3,5:00,71.0,68.0,29.0,0,0,0,8,0,223,0.0,0.0,14.866666666666667,0.2,0.0,0.0,55.0,0.8,54.0,102.8,105.0,Male,2021,Volume_Striker
2021-12-04,1,Rafael Fiziev,Brad Riddell,Lightweight,Switch,1993-03-05,KO/TKO,740,3,2:20,71.0,68.0,29.0,0,0,0,9,0,123,0.0,0.0,9.972972972972972,0.1666666666666666,0.0,0.0,47.333333333333336,0.6666666666666666,56.0,106.16666666666669,108.0,Male,2021,Volume_Striker
2019-04-20,0,Alex Da Silva,Alexander Yakovlev,Lightweight,Orthodox,1996-02-04,SUB,490,2,3:10,73.0,68.0,26.0,0,0,0,269,3,23,0.0,0.3673469387755102,2.3265306122448983,0.0,0.0,0.0,269.0,3.0,8.0,19.0,23.0,Male,2019,Controller_Wrestler
2019-08-10,1,Alex Da Silva,Kazula Vargas,Lightweight,Orthodox,1996-02-04,U-DEC,900,3,5:00,73.0,68.0,26.0,0,0,0,721,4,130,0.0,0.2666666666666666,2.6,0.0,0.0,0.0,495.0,3.5,12.5,29.0,76.5,Male,2019,Controller_Wrestler
2020-09-26,0,Alex Da Silva,Brad Riddell,Lightweight,Orthodox,1996-02-04,U-DEC,900,3,5:00,73.0,68.0,26.0,0,1,1,317,9,133,0.0666666666666666,0.6,7.466666666666667,0.0,0.3333333333333333,0.3333333333333333,435.6666666666667,5.333333333333333,26.33333333333333,56.66666666666666,95.33333333333331,Male,2020,Controller_Wrestler
2022-06-04,0,Alex Da Silva,Joe Solecki,Lightweight,Orthodox,1996-02-04,M-DEC,900,3,5:00,73.0,68.0,26.0,1,0,0,355,0,96,0.0,0.0,5.066666666666666,0.25,0.25,0.25,415.5,4.0,28.5,61.5,95.5,Male,2022,Controller_Wrestler
2019-04-20,0,SeungWoo Choi,Movsar Evloev,Featherweight,Orthodox,1992-11-03,U-DEC,900,3,5:00,74.0,72.0,29.0,0,0,0,2,2,136,0.0,0.1333333333333333,3.8666666666666663,0.0,0.0,0.0,2.0,2.0,26.0,58.0,136.0,Male,2019,Volume_Striker
2019-07-27,0,SeungWoo Choi,Gavin Tucker,Featherweight,Orthodox,1992-11-03,SUB,797,3,3:17,74.0,72.0,29.0,0,0,0,49,2,116,0.0,0.1505646173149309,7.227101631116688,0.0,0.0,0.0,25.5,2.0,24.5,77.0,126.0,Male,2019,Volume_Striker
2019-12-21,1,SeungWoo Choi,Suman Mokhtarian,Featherweight,Orthodox,1992-11-03,U-DEC,900,3,5:00,74.0,72.0,29.0,1,0,0,409,0,254,0.0,0.0,12.466666666666669,0.3333333333333333,0.0,0.0,153.33333333333334,1.3333333333333333,48.0,113.66666666666669,168.66666666666666,Male,2019,Volume_Striker
2021-02-06,1,SeungWoo Choi,Youssef Zalal,Featherweight,Orthodox,1992-11-03,U-DEC,900,3,5:00,74.0,72.0,29.0,0,0,0,219,3,144,0.0,0.2,7.266666666666667,0.25,0.0,0.0,169.75,1.75,46.25,112.5,162.5,Male,2021,Volume_Striker
2021-06-19,1,SeungWoo Choi,Julian Erosa,Featherweight,Orthodox,1992-11-03,KO/TKO,97,1,1:37,74.0,72.0,29.0,1,0,0,3,0,30,0.0,0.0,17.938144329896907,0.4,0.0,0.0,136.4,1.4,39.6,95.8,136.0,Male,2021,Volume_Striker
2021-10-23,0,SeungWoo Choi,Alex Caceres,Featherweight,Orthodox,1992-11-03,SUB,511,2,3:31,74.0,72.0,29.0,1,0,0,15,0,104,0.0,0.0,11.506849315068491,0.5,0.0,0.0,116.16666666666669,1.1666666666666667,38.5,96.16666666666669,130.66666666666666,Male,2021,Volume_Striker
2022-06-11,0,SeungWoo Choi,Josh Culibao,Featherweight,Orthodox,1992-11-03,S-DEC,900,3,5:00,74.0,72.0,29.0,0,0,0,150,2,184,0.0,0.1333333333333333,10.866666666666667,0.4285714285714285,0.0,0.0,121.0,1.2857142857142858,39.57142857142857,105.71428571428572,138.28571428571428,Male,2022,Volume_Striker
2019-04-20,1,Movsar Evloev,SeungWoo Choi,Featherweight,Orthodox,1994-02-11,U-DEC,900,3,5:00,72.0,67.0,28.0,0,0,0,699,16,156,0.0,1.0666666666666669,5.2,0.0,0.0,0.0,699.0,16.0,50.0,78.0,156.0,Male,2019,Volume_Striker
2019-10-26,1,Movsar Evloev,Enrique Barzola,Featherweight,Orthodox,1994-02-11,U-DEC,900,3,5:00,72.0,67.0,28.0,0,0,0,132,11,244,0.0,0.7333333333333333,15.533333333333331,0.0,0.0,0.0,415.5,13.5,60.5,155.5,200.0,Male,2019,Volume_Striker
2020-07-25,1,Movsar Evloev,Mike Grundy,Featherweight,Orthodox,1994-02-11,U-DEC,900,3,5:00,72.0,67.0,28.0,0,0,0,48,0,173,0.0,0.0,10.0,0.0,0.0,0.0,293.0,9.0,66.66666666666667,153.66666666666666,191.0,Male,2020,Volume_Striker
2021-01-23,1,Movsar Evloev,Nik Lentz,Featherweight,Orthodox,1994-02-11,S-DEC,900,3,5:00,72.0,67.0,28.0,0,0,0,276,2,235,0.0,0.1333333333333333,11.333333333333334,0.0,0.0,0.0,288.75,7.25,70.5,157.75,202.0,Male,2021,Volume_Striker
2021-06-12,1,Movsar Evloev,Hakeem Dawodu,Featherweight,Orthodox,1994-02-11,U-DEC,900,3,5:00,72.0,67.0,28.0,0,2,0,535,13,266,0.1333333333333333,0.8666666666666667,6.0,0.0,0.4,0.0,338.0,8.4,64.8,144.2,214.8,Male,2021,Volume_Striker
2022-06-04,1,Movsar Evloev,Dan Ige,Featherweight,Orthodox,1994-02-11,U-DEC,900,3,5:00,72.0,67.0,28.0,0,0,0,407,16,213,0.0,1.0666666666666669,8.6,0.0,0.3333333333333333,0.0,349.5,9.666666666666666,65.33333333333333,141.66666666666666,214.5,Male,2022,Volume_Striker
2019-04-20,0,Alen Amedovski,Krzysztof Jotko,Middleweight,Orthodox,1988-04-06,U-DEC,900,3,5:00,74.0,70.0,34.0,0,0,1,13,0,17,0.0,0.0,1.1333333333333333,0.0,0.0,1.0,13.0,0.0,6.0,17.0,17.0,Male,2019,Controller_Wrestler
2019-09-28,0,Alen Amedovski,John Phillips,Middleweight,Orthodox,1988-04-06,KO/TKO,17,1,0:17,74.0,70.0,34.0,0,0,0,0,0,11,0.0,0.0,38.82352941176471,0.0,0.0,0.5,6.5,0.0,4.0,14.0,14.0,Male,2019,Controller_Wrestler
2022-05-21,0,Alen Amedovski,Joseph Holmes,Middleweight,Orthodox,1988-04-06,SUB,64,1,1:04,74.0,70.0,34.0,0,0,0,0,0,8,0.0,0.0,7.5,0.0,0.0,0.3333333333333333,4.333333333333333,0.0,3.0,12.0,12.0,Male,2022,Controller_Wrestler
2019-04-20,0,Arman Tsarukyan,Islam Makhachev,Lightweight,Orthodox,1996-10-11,U-DEC,900,3,5:00,72.0,67.0,25.0,0,0,0,107,12,90,0.0,0.8,2.8666666666666667,0.0,0.0,0.0,107.0,12.0,13.0,43.0,90.0,Male,2019,Volume_Striker
2019-07-27,1,Arman Tsarukyan,Olivier Aubin-Mercier,Lightweight,Orthodox,1996-10-11,U-DEC,900,3,5:00,72.0,67.0,25.0,0,0,0,473,11,174,0.0,0.7333333333333333,7.0,0.0,0.0,0.0,290.0,11.5,30.0,74.0,132.0,Male,2019,Volume_Striker
2020-07-18,1,Arman Tsarukyan,Davi Ramos,Lightweight,Orthodox,1996-10-11,U-DEC,900,3,5:00,72.0,67.0,25.0,0,0,0,188,5,227,0.0,0.3333333333333333,13.133333333333333,0.0,0.0,0.0,256.0,9.333333333333334,50.333333333333336,115.0,163.66666666666666,Male,2020,Volume_Striker
2021-01-23,1,Arman Tsarukyan,Matt Frevola,Lightweight,Orthodox,1996-10-11,U-DEC,900,3,5:00,72.0,67.0,25.0,0,0,0,504,12,180,0.0,0.8,6.866666666666666,0.0,0.0,0.0,318.0,10.0,50.25,112.0,167.75,Male,2021,Volume_Striker
2021-09-18,1,Arman Tsarukyan,Christos Giagos,Lightweight,Orthodox,1996-10-11,KO/TKO,129,1,2:09,72.0,67.0,25.0,1,0,0,11,1,37,0.0,0.4651162790697674,14.418604651162791,0.2,0.0,0.0,256.6,8.2,44.6,95.8,141.6,Male,2021,Volume_Striker
2022-02-26,1,Arman Tsarukyan,Joel Alvarez,Lightweight,Orthodox,1996-10-11,KO/TKO,417,2,1:57,72.0,67.0,25.0,0,0,0,368,2,122,0.0,0.2877697841726618,7.625899280575539,0.1666666666666666,0.0,0.0,275.1666666666667,7.166666666666667,43.16666666666666,88.66666666666667,138.33333333333334,Male,2022,Volume_Striker
2022-06-25,0,Arman Tsarukyan,Mateusz Gamrot,Lightweight,Orthodox,1996-10-11,U-DEC,1500,5,5:00,72.0,67.0,25.0,1,0,0,99,8,264,0.0,0.32,9.88,0.2857142857142857,0.0,0.0,250.0,7.285714285714286,50.57142857142857,111.28571428571428,156.28571428571428,Male,2022,Volume_Striker
2019-04-27,0,Mike Davis,Gilbert Burns,Lightweight,Orthodox,1992-10-07,SUB,555,2,4:15,72.0,72.0,29.0,0,0,0,0,0,49,0.0,0.0,4.756756756756757,0.0,0.0,0.0,0.0,0.0,13.0,44.0,49.0,Male,2019,Volume_Striker
2019-10-12,1,Mike Davis,Thomas Gifford,Lightweight,Orthodox,1992-10-07,KO/TKO,885,3,4:45,72.0,72.0,29.0,2,0,0,116,2,224,0.0,0.135593220338983,15.05084745762712,1.0,0.0,0.0,58.0,1.0,76.0,133.0,136.5,Male,2019,Volume_Striker
2021-01-20,1,Mike Davis,Mason Jones,Lightweight,Orthodox,1992-10-07,U-DEC,900,3,5:00,72.0,72.0,29.0,0,0,0,50,9,210,0.0,0.6,13.8,0.6666666666666666,0.0,0.0,55.333333333333336,3.6666666666666665,86.66666666666667,157.66666666666666,161.0,Male,2021,Volume_Striker
2019-04-27,0,Virna Jandiroba,Carla Esparza,Women's Strawweight,Orthodox,1988-05-30,U-DEC,900,3,5:00,64.0,63.0,34.0,0,0,2,228,9,89,0.0,0.6,2.466666666666667,0.0,0.0,2.0,228.0,9.0,17.0,37.0,89.0,Female,2019,Submission_Specialist
2019-12-07,1,Virna Jandiroba,Mallory Martin,Women's Strawweight,Orthodox,1988-05-30,SUB,376,2,1:16,64.0,63.0,34.0,0,3,0,222,4,35,0.4787234042553192,0.6382978723404256,3.191489361702128,0.0,1.5,1.0,225.0,6.5,12.0,28.5,62.0,Female,2019,Submission_Specialist
2020-08-15,1,Virna Jandiroba,Felice Herrig,Women's Strawweight,Orthodox,1988-05-30,SUB,104,1,1:44,64.0,63.0,34.0,0,2,0,93,1,15,1.1538461538461535,0.5769230769230769,2.8846153846153846,0.0,1.6666666666666667,0.6666666666666666,181.0,4.666666666666667,9.333333333333334,20.666666666666668,46.333333333333336,Female,2020,Submission_Specialist
2020-12-12,0,Virna Jandiroba,Mackenzie Dern,Women's Strawweight,Orthodox,1988-05-30,U-DEC,900,3,5:00,64.0,63.0,34.0,0,0,0,164,1,152,0.0,0.0666666666666666,8.933333333333334,0.0,1.25,0.5,176.75,3.75,22.75,49.0,72.75,Female,2020,Submission_Specialist
2021-06-19,1,Virna Jandiroba,Kanako Murata,Women's Strawweight,Orthodox,1988-05-30,KO/TKO,600,2,5:00,64.0,63.0,34.0,0,1,0,46,0,83,0.1,0.0,8.0,0.0,1.2,0.4,150.6,3.0,25.4,55.2,74.8,Female,2021,Submission_Specialist
2021-10-30,0,Virna Jandiroba,Amanda Ribas,Women's Strawweight,Orthodox,1988-05-30,U-DEC,900,3,5:00,64.0,63.0,34.0,1,0,0,186,8,224,0.0,0.5333333333333333,10.333333333333334,0.1666666666666666,1.0,0.3333333333333333,156.5,3.8333333333333335,29.5,71.83333333333333,99.66666666666669,Female,2021,Submission_Specialist
2022-05-14,1,Virna Jandiroba,Angela Hill,Women's Strawweight,Orthodox,1988-05-30,U-DEC,900,3,5:00,64.0,63.0,34.0,0,0,0,424,8,151,0.0,0.5333333333333333,4.0,0.1428571428571428,0.8571428571428571,0.2857142857142857,194.7142857142857,4.428571428571429,27.285714285714285,70.14285714285714,107.0,Female,2022,Submission_Specialist
2019-04-27,1,Takashi Sato,Ben Saunders,Welterweight,Southpaw,1990-06-09,KO/TKO,378,2,1:18,73.0,70.0,32.0,1,0,0,17,0,74,0.0,0.0,10.952380952380953,1.0,0.0,0.0,17.0,0.0,28.0,69.0,74.0,Male,2019,Knockout_Artist
2019-09-07,0,Takashi Sato,Belal Muhammad,Welterweight,Southpaw,1990-06-09,SUB,715,3,1:55,73.0,70.0,32.0,0,0,0,38,2,95,0.0,0.1678321678321678,7.468531468531469,0.5,0.0,0.0,27.5,1.0,28.5,79.0,84.5,Male,2019,Knockout_Artist
2020-06-27,1,Takashi Sato,Jason Witt,Welterweight,Southpaw,1990-06-09,KO/TKO,48,1,0:48,73.0,70.0,32.0,1,0,0,11,0,21,0.0,0.0,26.25,0.6666666666666666,0.0,0.0,22.0,0.6666666666666666,25.0,59.66666666666666,63.333333333333336,Male,2020,Knockout_Artist
2020-11-28,0,Takashi Sato,Miguel Baeza,Welterweight,Southpaw,1990-06-09,SUB,568,2,4:28,73.0,70.0,32.0,0,0,0,2,0,58,0.0,0.0,6.126760563380282,0.5,0.0,0.0,17.0,0.5,22.5,59.25,62.0,Male,2020,Knockout_Artist
2022-03-19,0,Takashi Sato,Gunnar Nelson,Welterweight,Southpaw,1990-06-09,U-DEC,900,3,5:00,73.0,70.0,32.0,0,0,0,0,0,34,0.0,0.0,1.5333333333333334,0.4,0.0,0.0,13.6,0.4,19.8,52.0,56.4,Male,2022,Knockout_Artist
2019-04-27,0,Thomas Gifford,Roosevelt Roberts,Lightweight,Orthodox,1992-07-26,U-DEC,900,3,5:00,75.0,73.0,29.0,0,0,0,101,1,130,0.0,0.0666666666666666,4.666666666666667,0.0,0.0,0.0,101.0,1.0,30.0,70.0,130.0,Male,2019,Volume_Striker
2019-10-12,0,Thomas Gifford,Mike Davis,Lightweight,Orthodox,1992-07-26,KO/TKO,885,3,4:45,75.0,73.0,29.0,0,0,0,0,2,243,0.0,0.135593220338983,16.406779661016948,0.0,0.0,0.0,50.5,1.5,59.0,156.0,186.5,Male,2019,Volume_Striker
2019-05-04,1,Cole Smith,Mitch Gagnon,Bantamweight,Orthodox,1989-04-05,U-DEC,900,3,5:00,67.0,71.0,33.0,0,2,0,482,4,111,0.1333333333333333,0.2666666666666666,5.866666666666666,0.0,2.0,0.0,482.0,4.0,38.0,88.0,111.0,Male,2019,Submission_Specialist
2019-09-14,0,Cole Smith,Miles Johns,Bantamweight,Orthodox,1989-04-05,S-DEC,900,3,5:00,67.0,71.0,33.0,0,0,0,511,6,75,0.0,0.4,3.8,0.0,1.0,0.0,496.5,5.0,24.5,72.5,93.0,Male,2019,Submission_Specialist
2020-09-05,0,Cole Smith,Hunter Azure,Bantamweight,Orthodox,1989-04-05,U-DEC,900,3,5:00,67.0,71.0,33.0,0,3,0,193,5,121,0.2,0.3333333333333333,5.4,0.0,1.6666666666666667,0.0,395.3333333333333,5.0,26.666666666666668,75.33333333333333,102.33333333333331,Male,2020,Submission_Specialist
2019-05-04,0,Kyle Prepolec,Nordine Taleb,Welterweight,Southpaw,1989-08-30,U-DEC,900,3,5:00,70.0,70.0,32.0,0,0,0,0,2,154,0.0,0.1333333333333333,10.2,0.0,0.0,0.0,0.0,2.0,52.0,153.0,154.0,Male,2019,Volume_Striker
2019-09-14,0,Kyle Prepolec,Austin Hubbard,Welterweight,Southpaw,1989-08-30,U-DEC,900,3,5:00,70.0,70.0,32.0,0,0,0,48,1,124,0.0,0.0666666666666666,8.133333333333333,0.0,0.0,0.0,24.0,1.5,48.0,137.5,139.0,Male,2019,Volume_Striker
2019-05-04,0,Marc-Andre Barriault,Andrew Sanchez,Middleweight,Orthodox,1990-02-18,U-DEC,900,3,5:00,74.0,73.0,32.0,0,0,0,5,1,137,0.0,0.0666666666666666,8.666666666666666,0.0,0.0,0.0,5.0,1.0,69.0,130.0,137.0,Male,2019,Volume_Striker
2019-07-27,0,Marc-Andre Barriault,Krzysztof Jotko,Middleweight,Orthodox,1990-02-18,S-DEC,900,3,5:00,74.0,73.0,32.0,0,0,0,136,3,102,0.0,0.2,5.133333333333334,0.0,0.0,0.0,70.5,2.0,54.0,103.5,119.5,Male,2019,Volume_Striker
2019-12-21,0,Marc-Andre Barriault,Junyong Park,Middleweight,Orthodox,1990-02-18,U-DEC,900,3,5:00,74.0,73.0,32.0,0,0,0,7,2,166,0.0,0.1333333333333333,10.666666666666666,0.0,0.0,0.0,49.333333333333336,2.0,53.0,122.33333333333331,135.0,Male,2019,Volume_Striker
2020-06-20,0,Marc-Andre Barriault,Oskar Piechota,Middleweight,Orthodox,1990-02-18,DRAW,590,2,4:50,74.0,73.0,32.0,1,0,0,105,1,137,0.0,0.1016949152542372,13.932203389830509,0.25,0.0,0.0,63.25,1.75,58.25,126.0,135.5,Male,2020,Volume_Striker
2021-03-27,1,Marc-Andre Barriault,Abu Azaitar,Middleweight,Orthodox,1990-02-18,KO/TKO,896,3,4:56,74.0,73.0,32.0,1,0,0,360,1,339,0.0,0.0669642857142857,18.41517857142857,0.4,0.0,0.0,122.6,1.6,74.8,155.8,176.2,Male,2021,Volume_Striker
2021-09-04,1,Marc-Andre Barriault,Dalcha Lungiambula,Middleweight,Orthodox,1990-02-18,U-DEC,900,3,5:00,74.0,73.0,32.0,0,0,0,31,0,299,0.0,0.0,19.266666666666666,0.3333333333333333,0.0,0.0,107.33333333333331,1.3333333333333333,82.0,178.0,196.66666666666663,Male,2021,Volume_Striker
2022-02-05,0,Marc-Andre Barriault,Chidi Njokuani,Middleweight,Orthodox,1990-02-18,KO/TKO,16,1,0:16,74.0,73.0,32.0,0,0,0,0,0,2,0.0,0.0,7.5,0.2857142857142857,0.0,0.0,92.0,1.1428571428571428,70.57142857142857,152.85714285714286,168.85714285714286,Male,2022,Volume_Striker
2022-04-23,1,Marc-Andre Barriault,Jordan Wright,Middleweight,Orthodox,1990-02-18,SUB,156,1,2:36,74.0,73.0,32.0,0,1,1,3,0,21,0.3846153846153846,0.0,6.538461538461538,0.25,0.125,0.125,80.875,1.0,63.375,135.875,150.375,Male,2022,Volume_Striker
2019-05-04,0,Serghei Spivac,Walt Harris,Heavyweight,Orthodox,1995-01-24,KO/TKO,50,1,0:50,78.0,75.0,27.0,0,0,0,0,0,3,0.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,Male,2019,Volume_Striker
2019-10-05,1,Serghei Spivac,Tai Tuivasa,Heavyweight,Orthodox,1995-01-24,SUB,494,2,3:14,78.0,75.0,27.0,0,1,0,261,8,60,0.1214574898785425,0.97165991902834,5.101214574898786,0.0,0.5,0.0,130.5,4.0,12.0,22.5,31.5,Male,2019,Volume_Striker
2020-02-29,0,Serghei Spivac,Marcin Tybura,Heavyweight,Orthodox,1995-01-24,U-DEC,900,3,5:00,78.0,75.0,27.0,0,0,0,0,1,101,0.0,0.0666666666666666,5.533333333333333,0.0,0.3333333333333333,0.0,87.0,3.0,16.666666666666668,42.66666666666666,54.66666666666666,Male,2020,Volume_Striker
2020-07-18,1,Serghei Spivac,Carlos Felipe,Heavyweight,Orthodox,1995-01-24,M-DEC,900,3,5:00,78.0,75.0,27.0,0,0,0,292,7,253,0.0,0.4666666666666667,9.933333333333334,0.0,0.25,0.0,138.25,4.0,30.75,69.25,104.25,Male,2020,Volume_Striker
2021-02-20,1,Serghei Spivac,Jared Vanderaa,Heavyweight,Orthodox,1995-01-24,KO/TKO,572,2,4:32,78.0,75.0,27.0,0,0,0,509,3,135,0.0,0.3146853146853147,7.552447552447552,0.0,0.2,0.0,212.4,3.8,34.8,69.8,110.4,Male,2021,Volume_Striker
2021-06-19,1,Serghei Spivac,Aleksei Oleinik,Heavyweight,Orthodox,1995-01-24,U-DEC,900,3,5:00,78.0,75.0,27.0,0,0,0,291,0,181,0.0,0.0,9.066666666666666,0.0,0.1666666666666666,0.0,225.5,3.1666666666666665,40.833333333333336,80.83333333333333,122.16666666666669,Male,2021,Volume_Striker
2021-09-04,0,Serghei Spivac,Tom Aspinall,Heavyweight,Orthodox,1995-01-24,KO/TKO,150,1,2:30,78.0,75.0,27.0,0,0,0,0,2,11,0.0,0.8,4.4,0.0,0.1428571428571428,0.0,193.28571428571428,3.0,35.0,70.85714285714286,106.28571428571428,Male,2021,Volume_Striker
2022-03-05,1,Serghei Spivac,Greg Hardy,Heavyweight,Orthodox,1995-01-24,KO/TKO,136,1,2:16,78.0,75.0,27.0,0,0,0,81,4,30,0.0,1.7647058823529411,11.911764705882351,0.0,0.125,0.0,179.25,3.125,32.375,65.375,96.75,Male,2022,Volume_Striker
2019-05-11,1,Viviane Araujo,Talita Bernardo,Women's Flyweight,Orthodox,1986-11-21,KO/TKO,648,3,0:48,68.0,64.0,35.0,1,0,0,77,3,120,0.0,0.2777777777777777,10.648148148148149,1.0,0.0,0.0,77.0,3.0,61.0,115.0,120.0,Female,2019,Hybrid_Finisher
2019-07-27,1,Viviane Araujo,Alexis Davis,Women's Flyweight,Orthodox,1986-11-21,U-DEC,900,3,5:00,68.0,64.0,35.0,0,0,0,60,2,162,0.0,0.1333333333333333,9.866666666666667,0.5,0.0,0.0,68.5,2.5,64.0,131.5,141.0,Female,2019,Hybrid_Finisher
2019-12-14,0,Viviane Araujo,Jessica Eye,Women's Flyweight,Orthodox,1986-11-21,U-DEC,900,3,5:00,68.0,64.0,35.0,0,0,0,103,7,135,0.0,0.4666666666666667,8.133333333333333,0.3333333333333333,0.0,0.0,80.0,4.0,61.333333333333336,128.33333333333334,139.0,Female,2019,Hybrid_Finisher
2020-09-05,1,Viviane Araujo,Montana De La Rosa,Women's Flyweight,Orthodox,1986-11-21,U-DEC,900,3,5:00,68.0,64.0,35.0,0,0,0,12,1,150,0.0,0.0666666666666666,9.333333333333334,0.25,0.0,0.0,63.0,3.25,66.5,131.25,141.75,Female,2020,Hybrid_Finisher
